,country,type,direction,interval_index,time_start_cet,time_end_cet,entsoe_reservation_price,currency,realization_day
332,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
333,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
334,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
335,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
336,SK,mFRR,Up,1,00:00:00,01:00:00,7.34,EUR,2021-02-05
337,SK,mFRR,Up,2,01:00:00,02:00:00,7.34,EUR,2021-02-05
338,SK,mFRR,Up,3,02:00:00,03:00:00,7.34,EUR,2021-02-05
339,SK,mFRR,Up,4,03:00:00,04:00:00,7.34,EUR,2021-02-05
340,SK,mFRR,Up,5,04:00:00,05:00:00,7.34,EUR,2021-02-05
341,SK,mFRR,Up,6,05:00:00,06:00:00,7.34,EUR,2021-02-05
342,SK,mFRR,Up,7,06:00:00,07:00:00,7.34,EUR,2021-02-05
343,SK,mFRR,Up,8,07:00:00,08:00:00,7.34,EUR,2021-02-05
344,SK,mFRR,Up,9,08:00:00,09:00:00,7.34,EUR,2021-02-05
345,SK,mFRR,Up,10,09:00:00,10:00:00,7.34,EUR,2021-02-05
346,SK,mFRR,Up,11,10:00:00,11:00:00,7.34,EUR,2021-02-05
347,SK,mFRR,Up,12,11:00:00,12:00:00,7.34,EUR,2021-02-05
348,SK,mFRR,Up,13,12:00:00,13:00:00,7.34,EUR,2021-02-05
349,SK,mFRR,Up,14,13:00:00,14:00:00,7.34,EUR,2021-02-05
350,SK,mFRR,Up,15,14:00:00,15:00:00,7.34,EUR,2021-02-05
351,SK,mFRR,Up,16,15:00:00,16:00:00,7.34,EUR,2021-02-05
352,SK,mFRR,Up,17,16:00:00,17:00:00,7.34,EUR,2021-02-05
353,SK,mFRR,Up,18,17:00:00,18:00:00,7.34,EUR,2021-02-05
354,SK,mFRR,Up,19,18:00:00,19:00:00,7.34,EUR,2021-02-05
355,SK,mFRR,Up,20,19:00:00,20:00:00,7.34,EUR,2021-02-05
356,SK,mFRR,Up,21,20:00:00,21:00:00,7.34,EUR,2021-02-05
357,SK,mFRR,Up,22,21:00:00,22:00:00,7.34,EUR,2021-02-05
358,SK,mFRR,Up,23,22:00:00,23:00:00,7.34,EUR,2021-02-05
359,SK,mFRR,Up,24,23:00:00,00:00:00,7.34,EUR,2021-02-05
360,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
361,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
362,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
363,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
364,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
365,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
366,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
367,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
368,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
369,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
370,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
371,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
372,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
373,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
374,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
375,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
376,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
377,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
378,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
379,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
380,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
381,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
382,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
383,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
384,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
385,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
386,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
387,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
388,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
389,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
390,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
391,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
392,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
393,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
394,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
395,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
396,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
397,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
398,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
399,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
400,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
401,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
402,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
403,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
404,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
405,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
406,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
407,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
408,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
409,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
410,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
411,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
412,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
413,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
414,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
415,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
416,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
417,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
418,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
419,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
420,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
421,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
422,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
423,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
424,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
425,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
426,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
427,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
428,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
429,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
430,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
431,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
432,SK,mFRR,Up,1,00:00:00,01:00:00,7.34,EUR,2021-02-05
433,SK,mFRR,Up,2,01:00:00,02:00:00,7.34,EUR,2021-02-05
434,SK,mFRR,Up,3,02:00:00,03:00:00,7.34,EUR,2021-02-05
435,SK,mFRR,Up,4,03:00:00,04:00:00,7.34,EUR,2021-02-05
436,SK,mFRR,Up,5,04:00:00,05:00:00,7.34,EUR,2021-02-05
437,SK,mFRR,Up,6,05:00:00,06:00:00,7.34,EUR,2021-02-05
438,SK,mFRR,Up,7,06:00:00,07:00:00,7.34,EUR,2021-02-05
439,SK,mFRR,Up,8,07:00:00,08:00:00,7.34,EUR,2021-02-05
440,SK,mFRR,Up,9,08:00:00,09:00:00,7.34,EUR,2021-02-05
441,SK,mFRR,Up,10,09:00:00,10:00:00,7.34,EUR,2021-02-05
442,SK,mFRR,Up,11,10:00:00,11:00:00,7.34,EUR,2021-02-05
443,SK,mFRR,Up,12,11:00:00,12:00:00,7.34,EUR,2021-02-05
444,SK,mFRR,Up,13,12:00:00,13:00:00,7.34,EUR,2021-02-05
445,SK,mFRR,Up,14,13:00:00,14:00:00,7.34,EUR,2021-02-05
446,SK,mFRR,Up,15,14:00:00,15:00:00,7.34,EUR,2021-02-05
447,SK,mFRR,Up,16,15:00:00,16:00:00,7.34,EUR,2021-02-05
448,SK,mFRR,Up,17,16:00:00,17:00:00,7.34,EUR,2021-02-05
449,SK,mFRR,Up,18,17:00:00,18:00:00,7.34,EUR,2021-02-05
450,SK,mFRR,Up,19,18:00:00,19:00:00,7.34,EUR,2021-02-05
451,SK,mFRR,Up,20,19:00:00,20:00:00,7.34,EUR,2021-02-05
452,SK,mFRR,Up,21,20:00:00,21:00:00,7.34,EUR,2021-02-05
453,SK,mFRR,Up,22,21:00:00,22:00:00,7.34,EUR,2021-02-05
454,SK,mFRR,Up,23,22:00:00,23:00:00,7.34,EUR,2021-02-05
455,SK,mFRR,Up,24,23:00:00,00:00:00,7.34,EUR,2021-02-05
456,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
457,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
458,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
459,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
460,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
461,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
462,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
463,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
464,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
465,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
466,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
467,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
468,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
469,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
470,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
471,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
472,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
473,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
474,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
475,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
476,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
477,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
478,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
479,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
480,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
481,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
482,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
483,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
484,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
485,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
486,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
487,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
488,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
489,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
490,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
491,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
492,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
493,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
494,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
495,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
496,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
497,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
498,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
499,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
500,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
501,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
502,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
503,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
504,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
505,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
506,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
507,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
508,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
509,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
510,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
511,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
512,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
513,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
514,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
515,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
516,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
517,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
518,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
519,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
520,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
521,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
522,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
523,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
524,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
525,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
526,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
527,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
528,SK,mFRR,Up,1,00:00:00,01:00:00,7.34,EUR,2021-02-05
529,SK,mFRR,Up,2,01:00:00,02:00:00,7.34,EUR,2021-02-05
530,SK,mFRR,Up,3,02:00:00,03:00:00,7.34,EUR,2021-02-05
531,SK,mFRR,Up,4,03:00:00,04:00:00,7.34,EUR,2021-02-05
532,SK,mFRR,Up,5,04:00:00,05:00:00,7.34,EUR,2021-02-05
533,SK,mFRR,Up,6,05:00:00,06:00:00,7.34,EUR,2021-02-05
534,SK,mFRR,Up,7,06:00:00,07:00:00,7.34,EUR,2021-02-05
535,SK,mFRR,Up,8,07:00:00,08:00:00,7.34,EUR,2021-02-05
536,SK,mFRR,Up,9,08:00:00,09:00:00,7.34,EUR,2021-02-05
537,SK,mFRR,Up,10,09:00:00,10:00:00,7.34,EUR,2021-02-05
538,SK,mFRR,Up,11,10:00:00,11:00:00,7.34,EUR,2021-02-05
539,SK,mFRR,Up,12,11:00:00,12:00:00,7.34,EUR,2021-02-05
540,SK,mFRR,Up,13,12:00:00,13:00:00,7.34,EUR,2021-02-05
541,SK,mFRR,Up,14,13:00:00,14:00:00,7.34,EUR,2021-02-05
542,SK,mFRR,Up,15,14:00:00,15:00:00,7.34,EUR,2021-02-05
543,SK,mFRR,Up,16,15:00:00,16:00:00,7.34,EUR,2021-02-05
544,SK,mFRR,Up,17,16:00:00,17:00:00,7.34,EUR,2021-02-05
545,SK,mFRR,Up,18,17:00:00,18:00:00,7.34,EUR,2021-02-05
546,SK,mFRR,Up,19,18:00:00,19:00:00,7.34,EUR,2021-02-05
547,SK,mFRR,Up,20,19:00:00,20:00:00,7.34,EUR,2021-02-05
548,SK,mFRR,Up,21,20:00:00,21:00:00,7.34,EUR,2021-02-05
549,SK,mFRR,Up,22,21:00:00,22:00:00,7.34,EUR,2021-02-05
550,SK,mFRR,Up,23,22:00:00,23:00:00,7.34,EUR,2021-02-05
551,SK,mFRR,Up,24,23:00:00,00:00:00,7.34,EUR,2021-02-05
552,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-02-05
553,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-02-05
554,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-02-05
555,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-02-05
556,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-02-05
557,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-02-05
558,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-02-05
559,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-02-05
560,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-02-05
561,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-02-05
562,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-02-05
563,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-02-05
564,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-02-05
565,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-02-05
566,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-02-05
567,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-02-05
568,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-02-05
569,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-02-05
570,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-02-05
571,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-02-05
572,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-02-05
573,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-02-05
574,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-02-05
575,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-02-05
576,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-02-06
577,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-02-06
578,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-02-06
579,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-02-06
580,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-02-06
581,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-02-06
582,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-02-06
583,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-02-06
584,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-02-06
585,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-02-06
586,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-02-06
587,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-02-06
588,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-02-06
589,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-02-06
590,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-02-06
591,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-02-06
592,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-02-06
593,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-02-06
594,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-02-06
595,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-02-06
596,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-02-06
597,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-02-06
598,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-02-06
599,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-02-06
600,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-02-06
601,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-02-06
602,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-02-06
603,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-02-06
604,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-02-06
605,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-02-06
606,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-02-06
607,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-02-06
608,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-02-06
609,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-02-06
610,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-02-06
611,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-02-06
612,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-02-06
613,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-02-06
614,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-02-06
615,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-02-06
616,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-02-06
617,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-02-06
618,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-02-06
619,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-02-06
620,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-06
621,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-06
622,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-06
623,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-06
624,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-02-06
625,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-02-06
626,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-02-06
627,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-02-06
628,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-02-06
629,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-02-06
630,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-02-06
631,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-02-06
632,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-02-06
633,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-02-06
634,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-02-06
635,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-02-06
636,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-02-06
637,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-02-06
638,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-02-06
639,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-02-06
640,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-02-06
641,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-02-06
642,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-02-06
643,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-02-06
644,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-02-06
645,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-02-06
646,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-02-06
647,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-02-06
648,SK,mFRR,Up,1,00:00:00,01:00:00,7.34,EUR,2021-02-06
649,SK,mFRR,Up,2,01:00:00,02:00:00,7.34,EUR,2021-02-06
650,SK,mFRR,Up,3,02:00:00,03:00:00,7.34,EUR,2021-02-06
651,SK,mFRR,Up,4,03:00:00,04:00:00,7.34,EUR,2021-02-06
652,SK,mFRR,Up,5,04:00:00,05:00:00,7.34,EUR,2021-02-06
653,SK,mFRR,Up,6,05:00:00,06:00:00,7.34,EUR,2021-02-06
654,SK,mFRR,Up,7,06:00:00,07:00:00,7.34,EUR,2021-02-06
655,SK,mFRR,Up,8,07:00:00,08:00:00,7.34,EUR,2021-02-06
656,SK,mFRR,Up,9,08:00:00,09:00:00,7.34,EUR,2021-02-06
657,SK,mFRR,Up,10,09:00:00,10:00:00,7.34,EUR,2021-02-06
658,SK,mFRR,Up,11,10:00:00,11:00:00,7.34,EUR,2021-02-06
659,SK,mFRR,Up,12,11:00:00,12:00:00,7.34,EUR,2021-02-06
660,SK,mFRR,Up,13,12:00:00,13:00:00,7.34,EUR,2021-02-06
661,SK,mFRR,Up,14,13:00:00,14:00:00,7.34,EUR,2021-02-06
662,SK,mFRR,Up,15,14:00:00,15:00:00,7.34,EUR,2021-02-06
663,SK,mFRR,Up,16,15:00:00,16:00:00,7.34,EUR,2021-02-06
